prec,fatalities
0.0017184545454545,1.0
0.0017185119999999,7.0
0.0017187,33.0
0.0017187036363636,209.0
0.00171889,24.0
0.0017191727272727,7.0
0.0017192727272727,1.0
0.0017194454545454,8.0
0.0017195244444444,59.0
0.0017195636363636,4.0
0.0017197677777777,8.0
0.0017197927272727,24.0
0.0017198181818181,13.0
0.0017198636363636,1.0
0.0017199363636363,301.0
0.0017199428571428,1.0
0.0017200481818181,8.0
0.0017200581818181,4.0
0.0017200909090909,52.0
0.001720124,3.0
0.0017202181818181,2.0
0.0017203,9.0
0.0017203636363636,49.0
0.0017205057142857,1.0
0.0017205181818181,1.0
0.0017205454545454,1.0
0.0017207142857142,0.0
0.0017209285714285,1.0
0.001721,14.0
0.001721009090909,34.0
0.0017210645454545,22.0
0.0017210909090909,8.0
0.0017211818181818,64.0
0.00172125,158.0
0.00172139,2.0
0.0017214545454545,41.0
0.0017215454545454,16.0
0.0017218545454545,10.0
0.001722,18.0
0.0017220581818181,6.0
0.0017221818181818,6.0
0.0017222727272727,230.0
0.0017224545454545,1.0
0.0017226363636363,3.0
0.0017229736363636,0.0
0.0017231,37.0
0.0017231272727272,15.0
0.0017232583333333,253.0
0.0017233333333333,0.0
0.0017233433333333,10.0
0.0017233636363636,25.0
0.0017234,1.0
0.0017235454545454,15.0
0.0017237363636363,1.0
0.0017238181818181,53.0
0.00172386,85.0
0.0017239636363636,2.0
0.00172405125,4.0
0.001724261,0.0
0.001724275,50.0
0.0017243666666666,2.0
0.0017245454545454,24.0
0.0017247272727272,38.0
0.0017248181818181,8.0
0.0017249181818181,57.0
0.001725,2.0
0.0017250909090909,3.0
0.0017251181818181,4.0
0.0017251818181818,5.0
0.00172539,1.0
0.0017254444444444,5.0
0.001725445,26.0
0.0017256024999999,2.0
0.0017256666666666,8.0
0.0017256822222222,0.0
0.0017256916666666,49.0
0.0017257,153.0
0.0017257272727272,1.0
0.001726,9.0
0.0017260909090909,2.0
0.0017265648571428,1.0
0.0017266555555555,4.0
0.0017268463636363,1.0
0.0017268772727272,7.0
0.00172706,2.0
0.0017270909090909,3.0
0.0017271827272727,9.0
0.00172731,1.0
0.0017273372727272,45.0
0.0017275,8.0
0.0017276,1.0
0.0017279777777777,6.0
0.0017279818181818,1.0
0.0017279871428571,35.0
0.001728,9.0
0.0017280363636363,3.0
0.0017280909090909,4.0
0.0017281454545454,0.0
0.00172832875,2.0
0.0017284,4.0
0.0017284191666666,16.0
0.0017284333333333,11.0
0.00172858,1.0
0.0017287,5.0
0.0017289,0.0
0.001728921,29.0
0.001729,11.0
0.0017290545454545,1.0
0.0017292499999999,0.0
0.0017293363636363,37.0
0.00172935,17.0
0.0017296363636363,5.0
0.0017297111111111,4.0
0.0017298666666666,0.0
0.0017301175,3.0
0.0017303209090909,5.0
0.0017304545454545,11.0
0.0017306363636363,3.0
0.001730649090909,1.0
0.0017307909090909,21.0
0.0017308181818181,0.0
0.0017308412499999,2.0
0.001731105,9.0
0.00173139,12.0
0.0017314266666666,4.0
0.0017316636363636,190.0
0.00173172,3.0
0.0017317463636363,16.0
0.0017318333333333,54.0
0.0017323554545454,3.0
0.0017324545454545,3.0
0.0017324727272727,5.0
0.0017325166666666,3.0
0.0017325381818181,10.0
0.0017325428571428,4.0
0.0017326,1.0
0.0017328363636363,144.0
0.0017329272727272,11.0
0.001733012,3.0
0.0017333924999999,3.0
0.0017334691666666,106.0
0.0017336363636363,102.0
0.0017337272727272,54.0
0.0017339818181818,10.0
0.00173399,37.0
0.0017341,24.0
0.0017342727272727,31.0
0.0017343181818181,91.0
0.0017344,1.0
0.0017345758333333,5.0
0.00173469,13000.0
0.001734809090909,6.0
0.0017348333333333,1.0
0.0017349209090909,17.0
0.001735,17.0
0.0017355727272727,3.0
0.0017356,14.0
0.0017356363636363,1.0
0.0017356666666666,7.0
0.0017359233333333,9.0
0.0017359636363636,20.0
0.001736,50.0
0.0017360175,20.0
0.0017363,76.0
0.0017363444444444,0.0
0.0017365454545454,1.0
0.0017367272727272,7.0
0.0017368,8.0
0.0017368181818181,8.0
0.0017368818181818,9.0
0.001736942,97.0
0.0017370181818181,1.0
0.0017370727272727,43.0
0.0017370927272727,151.0
0.0017371363636363,3.0
0.0017375,1.0
0.0017375454545454,12.0
0.0017375833333333,3.0
0.0017376818181818,4.0
0.0017379049090909,0.0
0.001737972,3.0
0.001738,0.0
0.0017380545454545,2.0
0.00173809,40.0
0.0017381,9.0
0.0017381818181818,1.0
0.0017383,88.0
0.0017383099999999,15.0
0.00173841,0.0
0.0017385999999999,50.0
0.0017386063999999,10.0
0.0017386358333333,32.0
0.0017386818181818,2.0
0.0017388,67.0
0.0017388181818181,12.0
0.0017390925,42.0
0.0017392333333333,3.0
0.0017393333333333,2.0
0.0017393444444444,2.0
0.0017393454545454,1.0
0.0017394099999999,43.0
0.0017394555555555,44.0
0.0017394685454545,29.0
0.0017395,438.0
0.001739509090909,22.0
0.001739625,15.0
0.001739709090909,2.0
0.0017397818181818,56.0
0.0017398857142857,1.0
0.0017399,1.0
0.001739929090909,2.0
0.0017399833333333,0.0
0.0017401666666666,1.0
0.0017405144444444,20.0
0.00174054,4.0
0.00174055,40.0
0.0017405555555555,4.0
0.0017405833333333,98.0
0.001740607,3.0
0.0017406636363636,15.0
0.00174068,9.0
0.0017406916666666,3.0
0.0017408818181818,9.0
0.001741,13.0
0.0017412083333333,8.0
0.0017414281818181,10.0
0.0017414545454545,5.0
0.0017416818181818,4.0
0.0017416999999999,7.0
0.0017417018181818,0.0
0.0017417272727272,5.0
0.0017417811111111,98.0
0.0017418166666666,0.0
0.00174207,70.0
0.0017421666666666,39.0
0.0017424545454545,5.0
0.001742691,2.0
0.001743,56.0
0.0017431454545454,33.0
0.00174321,0.0
0.0017432727272727,21.0
0.0017434545454545,7.0
0.0017434945454545,4.0
0.0017435727272727,17.0
0.0017436454545454,1.0
0.0017437583333333,33.0
0.0017438636363636,9.0
0.0017439,37.0
0.001743909090909,18.0
0.0017439841666666,1048.0
0.0017440827272727,4.0
0.0017440833333333,166.0
0.0017443291666666,21.0
0.001744409090909,1.0
0.0017444909090909,15.0
0.00174463,0.0
0.0017447272727272,28.0
0.0017447675,0.0
0.0017447818181818,1.0
0.0017448,11.0
0.0017448222222222,3.0
0.001745,11.0
0.00174502,1.0
0.0017453727272727,2.0
0.0017457272727272,1.0
0.0017458054545454,12.0
0.001745909090909,12.0
0.001746,4.0
0.001746125,90.0
0.0017467,2.0
0.0017467387499999,34.0
0.0017467499999999,500.0
0.0017468181818181,1.0
0.0017469,2.0
0.0017471,13.0
0.0017471818181818,8.0
0.0017472727272727,2.0
0.0017473909090909,59.0
0.0017475571428571,0.0
0.0017476871428571,18.0
0.0017477,148.0
0.001747775,4.0
0.0017478818181818,20.0
0.0017479,8.0
0.0017479166666666,3.0
0.0017480111111111,3.0
0.0017481272727272,19.0
0.0017483,40.0
0.0017484166666666,28.0
0.0017484363636363,45.0
0.0017485175,4.0
0.0017485714285714,15.0
0.0017487272727272,0.0
0.001748791,311.0
0.0017488,9.0
0.001749,0.0
0.0017494166666666,21.0
0.00174953,1.0
0.0017496554545454,50.0
0.0017496636363636,32.0
0.0017496916666666,14.0
0.0017497,2.0
0.0017498333333333,2.0
0.0017499272727272,20.0
0.0017500727272727,1.0
0.00175012,4.0
0.0017501818181818,16.0
0.00175041,10.0
0.0017505727272727,4.0
0.0017506309999999,0.0
0.0017506666666666,50.0
0.0017509645454545,15.0
0.001751,14.0
0.0017511818181818,1.0
0.00175125,6.0
0.0017514545454545,6.0
0.0017515139999999,40.0
0.001751549090909,9.0
0.0017516363636363,1.0
0.0017517727272727,0.0
0.00175219,28.0
0.0017521909090909,0.0
0.0017523266666666,30.0
0.0017523636363636,288.0
0.0017524545454545,10.0
0.001752494,6.0
0.0017525333333333,15.0
0.0017525585714285,0.0
0.0017525727272727,34.0
0.0017526666666666,12.0
0.0017526925,32.0
0.0017527545454545,3.0
0.0017527555555555,4.0
0.0017527875,22.0
0.0017527999999999,3.0
0.001752839090909,17.0
0.0017529636363636,12.0
0.00175305,34.0
0.001753125,45.0
0.0017532918181818,0.0
0.0017533,12.0
0.00175355,60.0
0.0017535863636363,1.0
0.0017537444444444,211.0
0.0017538181818181,1.0
0.001754,153.0
0.0017540927272727,0.0
0.0017541,15.0
0.0017542,1.0
0.0017542663636363,1.0
0.0017542827272727,14.0
0.001754331,10.0
0.0017544,2.0
0.001754409090909,5.0
0.0017544636363636,7.0
0.0017545654545454,3.0
0.0017546281818181,1.0
0.0017546727272727,2.0
0.001754825,5.0
0.0017548454545454,22.0
0.0017549,2.0
0.001754909090909,8.0
0.0017549909090909,1.0
0.001755009090909,44.0
0.0017550909090909,54.0
0.0017551428571428,89.0
0.0017554283333333,6.0
0.00175549,2.0
0.0017555454545454,9.0
0.0017555909090909,9.0
0.0017556,4.0
0.0017556363636363,1.0
0.0017556555555555,2.0
0.00175566,4.0
0.001755809090909,2.0
0.001756,0.0
0.001756075,3.0
0.0017561,3.0
0.0017562545454545,2.0
0.0017563636363636,0.0
0.0017564555555555,99.0
0.0017565,6.0
0.0017565454545454,2.0
0.0017565714285714,2.0
0.0017567272727272,2.0
0.0017568181818181,5.0
0.0017568372727272,6.0
0.00175694,6.0
0.001757,2.0
0.0017570727272727,1.0
0.001757209090909,3.0
0.0017574736363636,16.0
0.0017575909090909,80.0
0.00175778,0.0
0.0017578,16.0
0.0017579416666666,63.0
0.0017584454545454,2.0
0.0017587272727272,14.0
0.00175875,55.0
0.0017588571428571,0.0
0.001759,11.0
0.0017591999999999,2.0
0.0017593333333333,114.0
0.0017593387499999,4.0
0.0017593463636363,13.0
0.0017595083333333,1.0
0.0017595333333333,6.0
0.0017595608333333,183.0
0.0017596142857142,6.0
0.0017597014285714,0.0
0.00175995,15.0
0.0017599999999999,42.0
0.0017601818181818,39.0
0.0017602809999999,4.0
0.001760309090909,1.0
0.0017603999999999,0.0
0.0017604545454545,1.0
0.0017604818181818,2.0
0.0017605333333333,1.0
0.0017605833333333,8.0
0.0017605888888888,2.0
0.00176075,1.0
0.0017608333333333,53.0
0.0017608571428571,917.0
0.0017609857142857,5.0
0.0017611,3.0
0.0017612857142857,10.0
0.0017614091666666,7.0
0.0017614518181818,80.0
0.0017614818181818,4.0
0.001761909090909,1.0
0.0017619272727272,0.0
0.001762101,1.0
0.0017621818181818,4.0
0.0017622727272727,5.0
0.00176231,4.0
0.0017625454545454,15.0
0.00176275,4.0
0.0017628591666666,14.0
0.0017629439999999,9.0
0.0017631,1.0
0.0017631818181818,19.0
0.001763275,12.0
0.0017634,40.0
0.001763509090909,97.0
0.0017636745454545,5.0
0.0017637777777777,8.0
0.0017639818181818,1.0
0.0017640083333333,4.0
0.001764009090909,50.0
0.001764417,28.0
0.0017644285714285,0.0
0.0017644766666666,2.0
0.0017645454545454,1.0
0.0017646363636363,1.0
0.0017647,3.0
0.0017648333333333,6.0
0.0017650444444444,3.0
0.0017650909090909,1.0
0.00176512625,3.0
0.0017652727272727,20.0
0.001765375,19.0
0.0017654545454545,42.0
0.0017655,0.0
0.0017656272727272,106.0
0.0017656363636363,7.0
0.0017657545454545,14.0
0.0017660636363636,3.0
0.0017661,9.0
0.0017662333333333,74.0
0.0017664545454545,17.0
0.0017664636363636,91.0
0.0017666363636363,27.0
0.00176684,16.0
0.0017668818181818,29.0
0.00176689,1.0
0.0017669372727272,21.0
0.0017669545454545,20.0
0.0017671454545454,3.0
0.0017673636363636,2.0
0.0017675454545454,1.0
0.0017675727272727,3.0
0.0017677,46.0
0.0017678636363636,1.0
0.0017679272727272,7.0
0.00176810125,10.0
0.0017681909090909,0.0
0.0017687272727272,0.0
0.0017688545454545,1.0
0.0017690999999999,1.0
0.0017692363636363,0.0
0.0017693222222222,18.0
0.0017693545454545,2.0
0.0017694,2.0
0.0017694545454545,12.0
0.0017695714285714,2.0
0.0017696363636363,18.0
0.0017697272727272,22.0
0.0017700018181818,1.0
0.0017700583333333,9.0
0.0017700909090909,30.0
0.0017701,2.0
0.0017701818181818,9.0
0.001770225,271.0
0.0017703594545454,1.0
0.0017704166666666,9.0
0.0017705454545454,34.0
0.0017706666666666,38.0
0.0017707666666666,2.0
0.0017707999999999,1.0
0.0017709918181818,2.0
0.0017712749999999,1.0
0.0017715363636363,1.0
0.0017716363636363,5.0
0.0017716727272727,3.0
0.00177175,3.0
0.0017718,8.0
0.0017718181818181,10.0
0.0017718363636363,8.0
0.001772075,0.0
0.0017721818181818,20.0
0.0017722727272727,1.0
0.0017724125,18.0
0.0017727272727272,10.0
0.0017727363636363,4.0
0.0017727444444444,2.0
0.00177279,10.0
0.0017728181818181,4.0
0.00177284,149.0
0.0017730363636363,6.0
0.0017735545454545,16.0
0.00177376,1.0
0.0017741,6.0
0.00177415,0.0
0.0017743636363636,14.0
0.001774453,2.0
0.0017745,5.0
0.0017745454545454,80.0
0.0017745583333333,294.0
0.0017745999999999,0.0
0.0017746363636363,2.0
0.001774641,24.0
0.0017746727272727,2.0
0.0017748333333333,2.0
0.0017748571428571,4.0
0.0017750454545454,1.0
0.0017750675,4.0
0.0017751818181818,3.0
0.0017752333333333,57.0
0.0017752727272727,0.0
0.0017753666666666,3.0
0.0017755454545454,7.0
0.0017755857142857,0.0
0.0017756666666666,2.0
0.0017756699999999,8.0
0.00177573875,3.0
0.0017758583333333,3.0
0.001775909090909,2.0
0.0017759909090909,1.0
0.0017760091666666,6.0
0.0017760909090909,1.0
0.0017760999999999,0.0
0.0017763333333333,15.0
0.0017764999999999,2.0
0.00177652,3.0
0.001776535,55.0
0.00177681,41.0
0.0017769566666666,9.0
0.001777,7.0
0.0017771028571428,19.0
0.0017773636363636,4.0
0.0017774,5.0
0.0017775999999999,57.0
0.0017776518181818,2.0
0.0017778,0.0
0.0017778181818181,8.0
0.0017778249999999,10.0
0.0017778363636363,6.0
0.001777875,0.0
0.0017780166666666,11.0
0.0017780854545454,33.0
0.00177832,4.0
0.0017783318181818,0.0
0.0017784166666666,3.0
0.0017785833333333,4.0
0.0017788818181818,2.0
0.0017791,36.0
0.001779303,3.0
0.0017793083333333,2486.0
0.0017794999999999,424.0
0.00177955,25.0
0.0017796363636363,8.0
0.0017797272727272,3.0
0.0017798181818181,2.0
0.00178,5.0
0.00178014,13.0
0.001780293,10.0
0.0017803022222222,97.0
0.0017803363636363,22.0
0.0017804545454545,26.0
0.00178051,200.0
0.0017805857142857,0.0
0.0017806,41.0
0.00178091,0.0
0.0017810833333333,141.0
0.0017811011111111,17.0
0.0017811181818181,3.0
0.0017812,0.0
0.0017812654545454,16.0
0.0017813,3.0
0.0017814,0.0
0.0017814209999999,7.0
0.0017815,0.0
0.0017816666666666,64.0
0.0017816857142857,34.0
0.001782,57.0
0.0017821545454545,4.0
0.0017821719999999,29.0
0.0017821999999999,0.0
0.0017823333333333,1.0
0.0017823636363636,2.0
0.0017823727272727,1.0
0.0017825363636363,1.0
0.0017826,4.0
0.0017826454545454,4.0
0.0017828666666666,25.0
0.0017829999999999,8.0
0.0017830142857142,1.0
0.0017830699999999,1.0
0.0017830833333333,2.0
0.0017833999999999,13.0
0.0017834583333333,14.0
0.0017838181818181,1.0
0.0017838363636363,2.0
0.0017838591666666,38.0
0.0017838866666666,20.0
0.0017839,13.0
0.0017839818181818,1.0
0.0017840727272727,4.0
0.0017841375,246.0
0.0017842666666666,0.0
0.0017843233333333,0.0
0.0017843636363636,98.0
0.0017844581818181,28.0
0.0017844909999999,105.0
0.0017845454545454,4.0
0.0017846854545454,5.0
0.0017848181818181,16.0
0.0017849142857142,22.0
0.001785,5.0
0.0017850281818181,6.0
0.0017853636363636,3.0
0.0017858083333333,30.0
0.00178595,3.0
0.0017860636363636,20.0
0.00178607,54.0
0.0017861818181818,16.0
0.0017862583333333,6.0
0.0017863333333333,2.0
0.0017863477777777,19.0
0.0017864857142857,4.0
0.00178652625,13.0
0.0017865363636363,0.0
0.00178675,4.0
0.0017868627272727,112.0
0.001786909090909,1.0
0.0017869727272727,17.0
0.001787,13.0
0.0017873333333333,20.0
0.0017873727272727,58.0
0.0017876645454545,48.0
0.0017877503636363,1.0
0.0017879,5.0
0.0017879281818181,27.0
0.0017879374999999,198.0
0.00178805,152.0
0.0017881818181818,24.0
0.0017883333333333,206.0
0.0017883999999999,5.0
0.0017885,1.0
0.0017887077142857,1.0
0.0017887727272727,11.0
0.0017887777777777,49.0
0.0017888181818181,2.0
0.0017888309999999,17.0
0.001789,70.0
0.001789225,2.0
0.0017893,1.0
0.0017893209090909,2.0
0.001789478,58.0
0.0017895925,62.0
0.0017898166666666,117.0
0.0017898545454545,0.0
0.001789909090909,49.0
0.0017899799999999,8.0
0.00179025,139.0
0.0017902727272727,2.0
0.001790425,27.0
0.0017906363636363,20.0
0.00179068,5.0
0.001790711,102.0
0.0017908,38.0
0.0017909433333333,9.0
0.0017909909090909,162.0
0.0017910636363636,210.0
0.001791075,16.0
0.0017911818181818,18.0
0.00179119,76.0
0.0017912727272727,0.0
0.0017915333333333,80.0
0.0017915916666666,140.0
0.0017916363636363,1.0
0.0017916727272727,60.0
0.001791854,5.0
0.0017918727272727,1.0
0.0017919918181818,56.0
0.0017920333333333,2.0
0.0017921454545454,0.0
0.001792171,12.0
0.0017921818181818,0.0
0.0017923333333333,45.0
0.0017923909090909,7.0
0.0017924875,87.0
0.0017926,0.0
0.00179283,0.0
0.0017928428571428,2.0
0.001792909090909,56.0
0.0017930909090909,1.0
0.0017932727272727,1.0
0.0017934545454545,59.0
0.0017935909090909,30.0
0.0017936363636363,14.0
0.001793711,25.0
0.0017938916666666,14.0
0.001793909090909,7.0
0.00179401,0.0
0.0017940909090909,35.0
0.0017942416666666,2.0
0.0017942818181818,2.0
0.0017943788888888,0.0
0.0017943999999999,4.0
0.0017944,30.0
0.0017944166666666,12.0
0.00179445375,13.0
0.0017945454545454,1.0
0.0017946363636363,16.0
0.0017946516666666,15.0
0.0017949666666666,52.0
0.00179497,4.0
0.0017954009090909,31.0
0.0017954545454545,1.0
0.001795909090909,4.0
0.0017960736363636,7.0
0.0017961818181818,4.0
0.0017962309999999,5.0
0.001796619090909,8.0
0.0017967014285714,75.0
0.0017967181818181,6.0
0.0017967272727272,13.0
0.0017967833333333,1.0
0.0017967999999999,22.0
0.0017969,6.0
0.0017970909090909,4.0
0.0017973181818181,1.0
0.0017974383333333,0.0
0.0017974545454545,8485.0
0.00179760375,26.0
0.001797664,0.0
0.0017978,2.0
0.0017978442857142,88.0
0.001797875,41.0
0.0017979,26.0
0.0017979009090909,2.0
0.0017979027272727,20.0
0.0017979629999999,4.0
0.001798,486.0
0.0017982,3.0
0.0017982529999999,42.0
0.0017983636363636,17.0
0.0017985091666666,3.0
0.001798863,3.0
0.0017989663636363,12.0
0.001798991,1.0
0.0017991818181818,1.0
0.0017992083333333,5.0
0.0017994,7.0
0.0017994909090909,4.0
0.0017999166666666,4.0
0.001799954,80.0
0.0018001818181818,4.0
0.0018002209999999,2.0
0.0018003333333333,24.0
0.0018003827272727,3.0
0.0018005333333333,86.0
0.001800595,2.0
0.00180071,3.0
0.0018008181818181,34.0
0.0018010666666666,15.0
0.0018010818181818,18.0
0.0018011481818181,1.0
0.0018012727272727,38.0
0.00180162,14.0
0.0018016363636363,5.0
0.0018016666666666,2.0
0.0018016909090909,7.0
0.0018017233333333,30.0
0.0018017272727272,6.0
0.0018018181818181,20.0
0.0018021174999999,56.0
0.0018021818181818,1.0
0.0018022945454545,3.0
0.0018023636363636,3.0
0.0018024444444444,5.0
0.00180255375,2.0
0.0018026363636363,33.0
0.0018027,2.0
0.0018028,8.0
0.001802909090909,7.0
0.001803009090909,1.0
0.0018030727272727,10.0
0.0018030909090909,6.0
0.0018031818181818,0.0
0.0018032875,1.0
0.0018034545454545,28.0
0.001803472,2.0
0.0018036363636363,1.0
0.0018036727272727,95.0
0.0018036909090909,1.0
0.0018037,2.0
0.00180385,3.0
0.0018039909090909,2.0
0.001804,7.0
0.0018040909090909,97.0
0.001804109090909,0.0
0.0018041845454545,20.0
0.0018042181818181,6.0
0.0018042272727272,2.0
0.0018043333333333,124.0
0.0018044545454545,0.0
0.001804619090909,7.0
0.001804975,16.0
0.001805,20.0
0.001805009090909,3.0
0.0018050909090909,14.0
0.0018051818181818,2.0
0.0018052727272727,3.0
0.0018053181818181,6.0
0.0018053636363636,4.0
0.0018054111111111,13.0
0.0018054909090909,5.0
0.0018055,3.0
0.001806225,184.0
0.0018063827272727,3.0
0.0018064545454545,5.0
0.0018069363636363,6.0
0.0018070909090909,37.0
0.0018072727272727,3.0
0.0018073636363636,16.0
0.001807391,17.0
0.0018074545454545,2.0
0.0018074555555555,31.0
0.0018076083333333,8.0
0.0018077,1.0
0.0018077272727272,5.0
0.0018081624999999,64.0
0.0018081909090909,16.0
0.0018082857142857,37.0
0.0018082916666666,2.0
0.0018083512499999,2.0
0.0018084,7.0
0.0018084909090909,30.0
0.0018084999999999,19.0
0.001808609090909,1.0
0.0018086916666666,5.0
0.0018087272727272,104.0
0.001808781,16.0
0.0018088672727272,5.0
0.00180895,3.0
0.001809009090909,1.0
0.0018090181818181,2.0
0.0018095444444444,17.0
0.0018098333333333,15.0
0.0018099875,7.0
0.0018099999999999,0.0
0.00181,1.0
0.0018100372727272,15.0
0.0018100909090909,1.0
0.0018101122222222,3.0
0.001810409090909,43.0
0.0018105454545454,9.0
0.0018107,40.0
0.001810709090909,24.0
0.0018108166666666,5.0
0.0018110818181818,1.0
0.0018110909090909,1.0
0.0018111428571428,43.0
0.0018112727272727,1.0
0.0018114545454545,1.0
0.0018115,60.0
0.0018117272727272,6.0
0.0018119,1.0
0.0018119166666666,10.0
0.00181205,3.0
0.0018121909999999,5.0
0.0018122272727272,1.0
0.0018123181818181,0.0
0.0018123636363636,2.0
0.00181258,32.0
0.0018126666666666,22.0
0.0018128,1.0
0.001813,84.0
0.0018130909090909,11.0
0.0018131333333333,39.0
0.00181318,34.0
0.0018132727272727,4.0
0.0018133683333333,32.0
0.00181343875,20.0
0.0018135091666666,0.0
0.00181364,2.0
0.0018136636363636,2.0
0.00181371,0.0
0.0018138181818181,1.0
0.0018138222222222,29.0
0.0018138333333333,68.0
0.0018138375,9.0
0.0018138636363636,0.0
0.001813909090909,27.0
0.0018139272727272,3.0
0.0018141818181818,10.0
0.0018142999999999,51.0
0.00181455,66.0
0.0018145945454545,3.0
0.0018146,5.0
0.001814701,100.0
0.0018147936363636,4.0
0.001814909090909,1.0
0.0018149909090909,1.0
0.001815,2.0
0.00181526,2.0
0.0018153122222222,3.0
0.0018153545454545,1.0
0.001815391,3.0
0.0018155454545454,2.0
0.0018156,3.0
0.001815635,0.0
0.0018158181818181,1.0
0.0018158454545454,10.0
0.001815963,0.0
0.001816,4.0
0.0018161636363636,4.0
0.0018161818181818,94.0
0.0018162636363636,3050.0
0.0018162727272727,13.0
0.0018163636363636,1.0
0.0018164454545454,1.0
0.0018164545454545,9.0
0.00181675,24.0
0.0018167711111111,4.0
0.0018168333333333,419.0
0.001816875,38.0
0.00181706,25.0
0.0018171111111111,8.0
0.0018175454545454,1.0
0.0018176181818181,9.0
0.0018176363636363,72.0
0.0018178888888888,11.0
0.001817909090909,1.0
0.0018180363636363,2.0
0.0018181818181818,1.0
0.0018181909090909,28.0
0.001818225,60.0
0.0018184545454545,0.0
0.00181852,25.0
0.0018185727272727,9.0
0.00181861375,0.0
0.0018186166666666,20.0
0.0018187099999999,2.0
0.001818719090909,1.0
0.0018188333333333,495.0
0.0018189539999999,48.0
0.001819,3.0
0.0018190571428571,22.0
0.0018191818181818,4.0
0.0018193999999999,3.0
0.0018194545454545,6.0
0.0018195454545454,2.0
0.0018195591666666,37.0
0.00181975,20.0
0.001819875,21.0
0.001819909090909,7.0
0.0018200033333333,7.0
0.0018200341666666,35.0
0.0018200909090909,8.0
0.0018201818181818,11.0
0.001820275,499.0
0.0018202909090909,3.0
0.0018205454545454,5.0
0.0018205714285714,30.0
0.0018206777777777,17.0
0.0018208,3.0
0.0018208333333333,498.0
0.001820909090909,1.0
0.0018210583333333,5.0
0.00182121,20.0
0.0018212727272727,339.0
0.0018214636363636,4.0
0.0018215454545454,1.0
0.0018216636363636,1.0
0.0018216857142857,469.0
0.0018218545454545,2.0
0.0018218636363636,0.0
0.0018219059999999,195.0
0.0018220027272727,7.0
0.0018220909090909,6.0
0.00182210125,75.0
0.0018221111111111,42.0
0.0018221818181818,4.0
0.00182225,43.0
0.0018223666666666,8.0
0.0018225,77.0
0.0018225645454545,17.0
0.001822613,19.0
0.0018227272727272,0.0
0.0018228181818181,41.0
0.001822909090909,8.0
0.0018229727272727,21.0
0.0018230181818181,4.0
0.0018231666666666,5.0
0.0018232539999999,1.0
0.0018232727272727,1.0
0.0018233333333333,20.0
0.0018233799999999,20.0
0.0018236363636363,16.0
0.0018238818181818,68.0
0.0018239454545454,13.0
0.0018239999999999,2.0
0.001824,11.0
0.0018240109090909,26.0
0.0018240583333333,18.0
0.0018241909090909,16.0
0.0018243333333333,15.0
0.0018244,44.0
0.0018245454545454,21.0
0.0018246,3.0
0.0018246363636363,2.0
0.001824659090909,1.0
0.0018248636363636,1.0
0.0018249833333333,76.0
0.0018249999999999,31.0
0.001825,5.0
0.0018252727272727,3.0
0.0018253333333333,5.0
0.0018254545454545,6.0
0.0018255144444444,3.0
0.0018255166666666,12.0
0.001825909090909,5.0
0.0018260799999999,0.0
0.0018263636363636,8.0
0.0018264545454545,1.0
0.0018267927272727,2.0
0.001827,14.0
0.0018271818181818,26.0
0.0018271925,2.0
0.0018272666666666,24.0
0.0018273545454545,4.0
0.00182753,1.0
0.0018276363636363,1.0
0.0018281666666666,5.0
0.0018282727272727,2.0
0.00182836375,12.0
0.0018283909090909,1.0
0.0018284727272727,33.0
0.0018285118181818,72.0
0.0018288222222222,4.0
0.001828909090909,13.0
0.001829,2.0
0.0018291,1.0
0.001829265,7.0
0.0018297,3.0
0.0018297142857142,21.0
0.0018297466666666,5.0
0.0018297936363636,1.0
0.0018298,56.0
0.0018298181818181,10.0
0.0018299166666666,0.0
0.0018301818181818,4.0
0.0018302727272727,3.0
0.0018303636363636,0.0
0.0018305036363636,6.0
0.0018305783333333,23.0
0.0018306449999999,29.0
0.0018308,25.0
0.00183081,2.0
0.0018308272727272,1.0
0.00183091875,46.0
0.001831,12.0
0.0018312,5.0
0.0018312666666666,12.0
0.0018312727272727,6.0
0.0018315,71.0
0.0018315166666666,0.0
0.0018315636363636,31.0
0.0018318181818181,5.0
0.001831909090909,35.0
0.0018319818181818,2.0
0.0018323083333333,51.0
0.0018323727272727,11.0
0.0018324545454545,6.0
0.001832635,0.0
0.0018326666666666,24.0
0.001832677,1.0
0.0018327272727272,486.0
0.0018328428571428,0.0
0.0018328625,11.0
0.001832909090909,4.0
0.0018331428571428,85.0
0.00183315,1.0
0.00183325,7.0
0.0018333636363636,1.0
0.0018338181818181,40.0
0.001834,1.0
0.001834125,190.0
0.0018343142857142,1.0
0.0018344008333333,2.0
0.0018345636363636,0.0
0.0018348181818181,6.0
0.0018349999999999,12.0
0.00183505,4.0
0.001835109090909,15.0
0.0018351244444444,2.0
0.0018351666666666,2.0
0.0018352222222222,2.0
0.0018352545454545,41.0
0.0018352554545454,1.0
0.0018353416666666,173.0
0.0018353636363636,8.0
0.001835775,7.0
0.001835909090909,18.0
0.0018361,2564.0
0.00183631375,1.0
0.0018363333333333,3.0
0.0018363636363636,5.0
0.0018364545454545,7.0
0.0018364857142857,8.0
0.0018367,3.0
0.0018368166666666,5.0
0.001836909090909,3.0
0.0018370909090909,2.0
0.0018371111111111,51.0
0.0018371374999999,30.0
0.0018371909090909,1.0
0.0018372461666666,5.0
0.0018372727272727,27.0
