rh,fatalities
61.69166666666667,41.0
61.7,346.0
61.70000000000001,92.0
61.708333333333336,264.0
61.70909090909091,15.0
61.71,24.0
61.71666666666667,21.0
61.71818181818182,100.0
61.71818181818183,4.0
61.725,0.0
61.72727272727273,533.0
61.73,42.0
61.73333333333333,93.0
61.73636363636364,101.0
61.74,12.0
61.74166666666666,2.0
61.74166666666667,10.0
61.74545454545454,24.0
61.74545454545455,53.0
61.75,2601.0
61.75454545454545,15.0
61.75454545454546,56.0
61.75555555555556,0.0
61.76,135.0
61.76363636363636,66.0
61.763636363636365,43.0
61.766666666666666,5.0
61.77,70.0
61.77272727272727,17.0
61.775,2.0
61.775000000000006,7.0
61.78,70.0
61.78181818181818,165.0
61.78333333333333,19.0
61.79,116.0
61.79090909090909,2.0
61.8,139.0
61.80833333333333,13.0
61.809090909090905,144.0
61.80909090909091,1.0
61.81,158.0
61.81666666666667,62.0
61.81818181818182,76.0
61.82,18.0
61.825,3.0
61.82727272727272,59.0
61.82727272727273,245.0
61.83,50.0
61.833333333333336,46.0
61.83636363636364,120.0
61.84,44.0
61.845454545454544,208.0
61.85,156.0
61.85454545454545,139.0
61.85454545454546,2.0
61.85833333333333,63.0
61.86363636363637,124.0
61.86666666666666,7.0
61.86666666666667,0.0
61.87,8.0
61.87272727272727,20.0
61.87272727272728,93.0
61.87777777777777,1.0
61.88,5.0
61.88181818181818,158.0
61.88999999999999,8.0
61.89090909090909,108.0
61.891666666666666,20.0
61.89999999999999,12.0
61.9,509.0
61.900000000000006,746.0
61.90833333333333,23.0
61.90909090909091,538.0
61.91,4.0
61.91666666666666,28.0
61.91818181818181,0.0
61.91818181818182,165.0
61.92,1.0
61.922222222222224,25.0
61.925,4.0
61.92727272727272,2.0
61.92727272727273,20.0
61.93,30.0
61.93333333333333,8.0
61.93636363636364,326.0
61.936363636363645,21.0
61.94166666666667,2.0
61.94444444444444,4.0
61.94545454545455,333.0
61.95,40.0
61.95454545454545,101.0
61.958333333333336,6.0
61.96,30.0
61.96363636363636,0.0
61.96363636363637,59.0
61.96666666666667,74.0
61.97,150.0
61.97272727272727,4.0
61.97272727272728,5.0
61.975,2.0
61.98181818181818,138.0
61.99,4.0
61.990909090909085,119.0
61.99090909090909,4.0
61.99166666666666,113.0
62.0,222.0
62.00833333333334,7.0
62.00909090909091,77.0
62.00909090909092,215.0
62.01,90.0
62.010000000000005,1.0
62.01111111111111,30.0
62.016666666666666,3.0
62.018181818181816,278.0
62.01818181818182,16.0
62.02,5.0
62.02222222222222,25.0
62.025000000000006,73.0
62.02727272727272,2.0
62.02727272727273,212.0
62.03,52.0
62.03333333333333,393.0
62.03636363636363,384.0
62.03636363636364,4.0
62.04,56.0
62.04166666666666,77.0
62.04545454545455,61.0
62.05,8.0
62.05454545454545,69.0
62.054545454545455,54.0
62.05555555555556,2.0
62.05833333333333,7.0
62.06,2.0
62.06363636363636,42.0
62.06666666666666,25.0
62.07272727272727,120.0
62.07272727272728,239.0
62.08181818181818,60.0
62.081818181818186,8.0
62.083333333333336,14.0
62.08888888888889,30.0
62.09,37.0
62.09090909090909,11.0
62.09166666666667,21.0
62.1,134.0
62.10909090909091,794.0
62.10909090909092,51.0
62.11000000000001,34.0
62.11111111111112,4.0
62.11666666666666,6.0
62.11666666666667,3.0
62.11818181818182,33.0
62.12,2.0
62.125,22.0
62.127272727272725,28.0
62.12727272727273,39.0
62.13333333333333,339.0
62.13636363636363,183.0
62.13999999999999,3.0
62.141666666666666,36.0
62.144444444444446,5.0
62.14545454545455,47.0
62.15,32.0
62.15454545454545,2.0
62.154545454545456,110.0
62.15833333333333,23.0
62.16,98.0
62.16363636363636,10.0
62.16363636363637,105.0
62.16666666666666,28.0
62.17,12.0
62.17272727272727,84.0
62.17272727272728,33.0
62.175,54.0
62.18,47.0
62.18181818181818,19.0
62.18333333333333,6.0
62.18333333333334,7.0
62.18888888888889,2.0
62.19,1.0
62.190000000000005,1.0
62.19090909090908,28.0
62.19090909090909,31.0
62.190909090909095,13.0
62.19166666666667,29.0
62.2,495.0
62.20909090909091,7.0
62.21,4.0
62.21818181818181,2.0
62.21818181818182,40.0
62.21818181818183,16.0
62.22500000000001,22.0
62.22727272727273,305.0
62.23,15.0
62.23636363636364,121.0
62.2375,36.0
62.24,66.0
62.24166666666667,8.0
62.24545454545454,151.0
62.25,15.0
62.25454545454546,869.0
62.25833333333334,20.0
62.26,3.0
62.26363636363636,90.0
62.263636363636365,63.0
62.27,14.0
62.27272727272727,154.0
62.27499999999999,193.0
62.28,3.0
62.281818181818174,19.0
62.28181818181818,145.0
62.28181818181819,21.0
62.28333333333333,1031.0
62.29090909090909,444.0
62.29166666666666,0.0
62.3,283.0
62.30833333333333,91.0
62.309090909090905,32.0
62.31,7.0
62.31666666666666,10.0
62.31818181818182,96.0
62.325,448.0
62.32500000000001,5.0
62.32727272727272,0.0
62.32727272727273,12.0
62.33,12.0
62.333333333333336,9.0
62.33636363636364,12.0
62.34,3.0
62.345454545454544,10.0
62.34545454545455,3.0
62.35,3.0
62.35454545454545,22.0
62.35454545454546,3.0
62.35833333333333,10.0
62.36000000000001,103.0
62.36363636363637,39.0
62.36666666666667,20.0
62.37,0.0
62.37272727272727,1.0
62.37272727272728,159.0
62.375,43.0
62.38181818181818,42.0
62.3875,12.0
62.388888888888886,1.0
62.38999999999999,9.0
62.39,41.0
62.39090909090908,17.0
62.39090909090909,37.0
62.391666666666666,60.0
62.39166666666667,4.0
62.4,33.0
62.400000000000006,539.0
62.40833333333333,14.0
62.40909090909091,207.0
62.41,1.0
62.41111111111111,0.0
62.41666666666666,16.0
62.41818181818181,13.0
62.41818181818182,40.0
62.42,0.0
62.425,6.0
62.42727272727272,2.0
62.43,126.0
62.43333333333333,7.0
62.43636363636363,1.0
62.43636363636364,325.0
62.4375,6.0
62.440000000000005,1.0
62.44166666666666,5.0
62.44166666666667,1675.0
62.44444444444444,33.0
62.44545454545455,74.0
62.45,30.0
62.45454545454545,193.0
62.46,16.0
62.46363636363636,47.0
62.46363636363637,62.0
62.46666666666667,29.0
62.47,9.0
62.47272727272727,136.0
62.47272727272728,7.0
62.475,49.0
62.48,114.0
62.48181818181818,23.0
62.48333333333333,13.0
62.49,5.0
62.490909090909085,224.0
62.49090909090909,18.0
62.49166666666666,4.0
62.5,138.0
62.50909090909091,37.0
62.50909090909092,584.0
62.51,7.0
62.510000000000005,42.0
62.516666666666666,13.0
62.518181818181816,85.0
62.52,4.0
62.525000000000006,176.0
62.52727272727272,39.0
62.52727272727273,1853.0
62.53,6.0
62.53333333333333,5.0
62.53333333333334,1.0
62.53636363636363,27.0
62.53636363636364,52.0
62.54,59.0
62.540000000000006,0.0
62.54166666666666,217.0
62.54545454545455,162.0
62.54999999999999,1.0
62.55454545454545,6.0
62.554545454545455,33.0
62.55833333333333,313.0
62.56,59.0
62.56363636363636,22.0
62.57,3.0
62.57272727272727,3.0
62.57272727272728,229.0
62.575,162.0
62.577777777777776,32.0
62.58,36.0
62.58181818181818,62.0
62.581818181818186,10.0
62.583333333333336,0.0
62.59090909090909,51.0
62.59166666666667,3.0
62.6,77.0
62.60000000000001,8.0
62.60833333333333,21.0
62.60909090909091,98.0
62.61,0.0
62.61666666666667,20.0
62.61818181818182,19.0
62.618181818181824,85.0
62.62,10.0
62.62222222222223,25.0
62.627272727272725,37.0
62.62727272727273,65.0
62.63,135.0
62.633333333333326,1.0
62.63333333333334,10.0
62.63636363636363,84.0
62.63999999999999,44.0
62.641666666666666,32.0
62.64545454545454,62.0
62.64545454545455,24.0
62.65,14.0
62.650000000000006,456.0
62.65454545454545,15.0
62.654545454545456,147.0
62.65833333333333,50.0
62.66,60.0
62.6625,39.0
62.66363636363637,134.0
62.66666666666666,14.0
62.67272727272727,256.0
62.67272727272728,2.0
62.675,245.0
62.68,3.0
62.68181818181818,1641.0
62.68333333333333,16.0
62.69,7.0
62.690000000000005,0.0
62.69090909090909,20.0
62.690909090909095,7.0
62.69166666666666,2.0
62.69166666666667,88.0
62.7,373.0
62.708333333333336,15.0
62.70909090909091,438.0
62.71,11.0
62.71666666666667,88.0
62.71818181818182,224.0
62.71818181818183,41.0
62.72,15.0
62.725,330.0
62.72500000000001,1.0
62.72727272727273,206.0
62.73333333333333,69.0
62.73636363636364,132.0
62.74,113.0
62.74166666666666,11.0
62.74545454545454,47.0
62.75,42.0
62.75454545454546,26.0
62.75833333333334,54.0
62.76,8.0
62.76363636363636,28.0
62.763636363636365,1.0
62.766666666666666,5.0
62.76666666666667,7.0
62.77,17.0
62.77272727272727,8.0
62.775,0.0
62.775000000000006,3.0
62.78,13.0
62.781818181818174,36.0
62.78181818181818,501.0
62.78181818181819,96.0
62.79,13.0
62.79090909090909,89.0
62.79166666666666,166.0
62.8,1084.0
62.80833333333333,7.0
62.809090909090905,41.0
62.80909090909091,11.0
62.81111111111111,4.0
62.81666666666667,6.0
62.81818181818182,113.0
62.82222222222223,0.0
62.825,28.0
62.82727272727272,2.0
62.82727272727273,8509.0
62.833333333333336,6.0
62.83636363636364,104.0
62.84,4.0
62.84166666666667,3.0
62.845454545454544,52.0
62.84545454545455,0.0
62.85,320.0
62.85454545454545,82.0
62.85454545454546,17.0
62.86,36.0
62.86363636363637,21.0
62.86666666666666,5.0
62.87,5.0
62.87272727272727,130.0
62.87272727272728,52.0
62.875,12.0
62.88,60.0
62.88181818181818,98.0
62.88333333333334,71.0
62.888888888888886,87.0
62.89090909090908,15.0
62.89090909090909,285.0
62.891666666666666,4.0
62.89166666666667,13.0
62.89999999999999,26.0
62.9,124.0
62.900000000000006,38.0
62.90833333333333,420.0
62.90909090909091,144.0
62.91666666666666,51.0
62.91818181818181,2.0
62.91818181818182,181.0
62.92,29.0
62.925,5.0
62.92727272727272,24.0
62.92727272727273,45.0
62.93,47.0
62.93333333333333,3.0
62.93636363636364,102.0
62.94,12.0
62.94166666666667,61.0
62.94444444444444,7.0
62.94545454545454,24.0
62.94545454545455,2.0
62.95,0.0
62.95454545454545,91.0
62.96,6.0
62.96363636363636,3.0
62.96363636363637,77.0
62.96666666666667,203.0
62.97,26.0
62.97272727272727,29.0
62.97272727272728,10.0
62.975,10.0
62.98,42.0
62.98181818181818,108.0
62.98333333333333,163.0
62.98888888888889,1.0
62.99,10.0
62.990909090909085,15.0
62.99090909090909,60.0
62.99166666666666,4.0
62.99166666666667,5.0
63.0,517.0
63.00833333333333,1.0
63.00833333333334,221.0
63.00909090909091,48.0
63.00909090909092,25.0
63.010000000000005,0.0
63.0125,1.0
63.016666666666666,86.0
63.018181818181816,302.0
63.02,12.0
63.025000000000006,174.0
63.02727272727272,1.0
63.02727272727273,117.0
63.03,8.0
63.03333333333334,5.0
63.03636363636363,23.0
63.03636363636364,4.0
63.0375,7.0
63.04,17.0
63.04166666666666,290.0
63.04545454545455,271.0
63.05,1572.0
63.054545454545455,41.0
63.06,26.0
63.06363636363636,30.0
63.06666666666666,108.0
63.06666666666667,32.0
63.07,1.0
63.07272727272727,26.0
63.07272727272728,50.0
63.08,1.0
63.08181818181818,161.0
63.081818181818186,1.0
63.083333333333336,62.0
63.09,11.0
63.09090909090909,32.0
63.09166666666666,115.0
63.09166666666667,277.0
63.1,24.0
63.10000000000001,0.0
63.10833333333333,223.0
63.10909090909091,114.0
63.11666666666666,152.0
63.11818181818182,122.0
63.12,6.0
63.125,10.0
63.127272727272725,633.0
63.12727272727273,26.0
63.13,0.0
63.13636363636363,17.0
63.13999999999999,50.0
63.141666666666666,15.0
63.14545454545455,66.0
63.15,448.0
63.150000000000006,392.0
63.15454545454545,14.0
63.154545454545456,112.0
63.15555555555555,15.0
63.15555555555556,55.0
63.15833333333333,3.0
63.16,15.0
63.16363636363637,74.0
63.16666666666666,3945.0
63.17,4.0
63.17272727272727,44.0
63.17272727272728,9.0
63.175,46.0
63.18,60.0
63.18181818181818,145.0
63.19,176.0
63.19090909090909,4.0
63.190909090909095,38.0
63.19166666666667,34.0
63.2,46.0
63.208333333333336,2.0
63.20909090909091,26.0
63.21,8.0
63.21111111111111,7.0
63.21666666666667,21.0
63.21818181818181,21.0
63.21818181818182,10.0
63.21818181818183,11.0
63.22,6.0
63.22222222222222,5.0
63.22727272727273,143.0
63.23,47.0
63.23333333333333,113.0
63.23636363636364,221.0
63.24166666666666,47.0
63.24166666666667,13.0
63.24444444444445,4.0
63.24545454545454,81.0
63.24545454545455,1.0
63.25,369.0
63.25454545454546,291.0
63.25833333333334,138.0
63.26,29.0
63.260000000000005,0.0
63.26363636363636,76.0
63.263636363636365,47.0
63.266666666666666,330.0
63.26666666666667,32.0
63.27,92.0
63.27272727272727,180.0
63.275000000000006,4.0
63.28,7.0
63.28181818181818,83.0
63.28333333333333,13.0
63.29,2.0
63.29090909090909,140.0
63.29166666666666,3.0
63.3,112.0
63.30833333333333,31.0
63.309090909090905,12.0
63.30909090909091,71.0
63.31666666666666,1.0
63.31666666666667,75.0
63.31818181818182,26.0
63.32,234.0
63.322222222222216,3.0
63.325,65.0
63.32727272727272,7.0
63.32727272727273,165.0
63.33,28.0
63.333333333333336,66.0
63.33636363636364,218.0
63.34,14.0
63.34166666666666,5.0
63.34166666666667,135.0
63.345454545454544,28.0
63.35,38.0
63.35000000000001,2.0
63.35454545454545,9.0
63.35454545454546,10.0
63.35833333333333,8.0
63.36363636363637,66.0
63.36666666666666,7.0
63.37272727272727,1.0
63.37272727272728,115.0
63.375,48.0
63.37777777777777,1.0
63.38181818181818,57.0
63.38333333333333,138.0
63.38333333333334,1.0
63.38999999999999,3.0
63.39,4.0
63.39090909090909,192.0
63.391666666666666,94.0
63.39999999999999,15.0
63.4,36.0
63.400000000000006,47.0
63.40833333333333,84.0
63.40909090909091,13.0
63.41,303.0
63.41111111111111,1.0
63.41666666666666,183.0
63.41818181818181,17.0
63.41818181818182,87.0
63.42,9.0
63.422222222222224,8.0
63.425,108.0
63.42727272727272,30.0
63.42727272727273,18.0
63.43,50.0
63.43333333333333,199.0
63.43636363636364,181.0
63.44166666666666,158.0
63.44166666666667,41.0
63.44545454545455,151.0
63.45,14.0
63.45454545454545,27.0
63.45555555555555,12.0
63.458333333333336,866.0
63.46,6.0
63.46363636363636,10.0
63.46363636363637,48.0
63.46666666666667,31.0
63.47,51.0
63.47272727272727,139.0
63.47272727272728,29.0
63.475,26.0
63.47777777777778,2.0
63.48,40.0
63.48181818181818,315.0
63.48333333333333,124.0
63.48888888888889,13.0
63.49,29.0
63.490909090909085,33.0
63.49090909090909,15.0
63.49166666666667,73.0
63.5,210.0
63.50833333333333,22.0
63.50833333333334,43.0
63.50909090909091,100.0
63.50909090909092,3.0
63.510000000000005,1.0
63.51111111111111,6.0
63.516666666666666,32.0
63.518181818181816,160.0
63.52,3.0
63.52222222222222,2.0
63.52499999999999,122.0
63.525000000000006,57.0
63.52727272727272,7.0
63.52727272727273,2401.0
63.53,6.0
63.53333333333333,2.0
63.53636363636363,3.0
63.53636363636364,20.0
63.54,1.0
63.540000000000006,25.0
63.54166666666666,6.0
63.54545454545455,69.0
63.55,31.0
63.55454545454545,15.0
63.554545454545455,64.0
63.55833333333333,39.0
63.55833333333334,1.0
63.56,15.0
63.56363636363636,111.0
63.56666666666666,1.0
63.56666666666667,2.0
63.57272727272727,8.0
63.57272727272728,37.0
63.575,2.0
63.58181818181818,77.0
63.583333333333336,35.0
63.59090909090909,169.0
63.59166666666666,1.0
63.59166666666667,94.0
63.6,30.0
63.60833333333333,434.0
63.60909090909091,245.0
63.61,17.0
63.61000000000001,22.0
63.61666666666667,7.0
63.61818181818182,89.0
63.618181818181824,15.0
63.625,87.0
63.627272727272725,80.0
63.62727272727273,3.0
63.63,34.0
63.63333333333333,4.0
63.63333333333334,26.0
63.63636363636363,221.0
63.63999999999999,7.0
63.64545454545454,7.0
63.64545454545455,287.0
63.65,27.0
63.654545454545456,138.0
63.66,1.0
63.66363636363637,173.0
63.66666666666666,612.0
63.67,24.0
63.67272727272727,25.0
63.67499999999999,92.0
63.675,9.0
63.68,3.0
63.68181818181818,21.0
63.68333333333333,70.0
63.69,5.0
63.69090909090909,40.0
63.690909090909095,4.0
63.69166666666667,70.0
63.7,596.0
63.708333333333336,93.0
63.70909090909091,124.0
63.71,105.0
63.71666666666667,3.0
63.71818181818181,11.0
63.71818181818182,69.0
63.71818181818183,12.0
63.72,56.0
63.725,86.0
63.72727272727273,11.0
63.73333333333333,44.0
63.73636363636364,228.0
63.74,2.0
63.74545454545454,47.0
63.75454545454546,157.0
63.75555555555555,16.0
63.76,0.0
63.760000000000005,1.0
63.76363636363636,68.0
63.763636363636365,14.0
63.766666666666666,16.0
63.77272727272727,171.0
63.77499999999999,307.0
63.775000000000006,18.0
63.78,102.0
63.78181818181818,63.0
63.78888888888889,4.0
63.79,11.0
63.790000000000006,3.0
63.79090909090909,67.0
63.79166666666666,26.0
63.8,218.0
63.809090909090905,96.0
63.80909090909091,56.0
63.81,10.0
63.81666666666667,4.0
63.81818181818182,56.0
63.825,39.0
63.82500000000001,0.0
63.82727272727272,3.0
63.82727272727273,54.0
63.827272727272735,15.0
63.83,33.0
63.83636363636364,61.0
63.84,1.0
63.84166666666667,8.0
63.84444444444444,1.0
63.84444444444445,2.0
63.845454545454544,37.0
63.85454545454545,23.0
63.85833333333333,38.0
63.86363636363637,62.0
63.86666666666666,6.0
63.86666666666667,23.0
63.87,31.0
63.87272727272727,8.0
63.87272727272728,198.0
63.875,1.0
63.88,1.0
63.88181818181818,48.0
63.88333333333333,64.0
63.88333333333334,619.0
63.88999999999999,11.0
63.89090909090909,139.0
63.891666666666666,94.0
63.9,65.0
63.900000000000006,5.0
63.90833333333333,46.0
63.90909090909091,44.0
63.91,26.0
63.91111111111111,1.0
63.91666666666666,8.0
63.91818181818182,29.0
63.92,1.0
63.925,1.0
63.92727272727272,202.0
63.92727272727273,107.0
63.93,1.0
63.93333333333333,1.0
63.93636363636364,201.0
63.94166666666667,9.0
63.94545454545454,177.0
63.94545454545455,79.0
63.95,8.0
63.95454545454545,141.0
63.96,35.0
63.96363636363636,22.0
63.96363636363637,196.0
63.96666666666667,19.0
63.97272727272727,28.0
63.97272727272728,24.0
63.975,5.0
63.98,9.0
63.98181818181818,161.0
63.99,40.0
63.990909090909085,36.0
63.99090909090909,8.0
63.99166666666666,611.0
64.0,114.0
64.00833333333333,47.0
64.00833333333334,79.0
64.0090909090909,0.0
64.00909090909092,8.0
64.01,85.0
64.01818181818182,43.0
64.02,0.0
64.02727272727272,53.0
64.02727272727273,128.0
64.03333333333333,59.0
64.03636363636363,837.0
64.03999999999999,90.0
64.04166666666667,28.0
64.04545454545455,93.0
64.05,2.0
64.05000000000001,3080.0
64.05454545454546,164.0
64.05555555555556,11.0
64.05833333333334,6.0
64.06,21.0
64.06363636363636,164.0
64.06666666666666,52.0
64.07,6.0
64.07272727272728,102.0
64.07499999999999,7.0
64.075,8.0
64.07777777777778,2.0
64.08,91.0
64.08181818181818,44.0
64.08333333333333,0.0
64.09,6.0
64.0909090909091,226.0
64.09166666666667,3.0
64.1,27.0
64.10000000000001,152.0
64.10909090909091,438.0
64.11,0.0
64.11111111111111,7.0
64.11666666666666,76.0
64.11818181818181,75.0
64.11818181818182,35.0
64.11999999999999,2.0
64.12,3.0
64.125,9.0
64.12727272727273,390.0
64.12727272727274,10.0
64.13,17.0
64.13333333333334,171.0
64.13636363636364,630.0
64.14,2.0
64.14545454545456,16.0
64.15,134.0
64.15454545454546,38.0
64.15833333333333,4.0
64.16,1.0
64.1625,44.0
64.16250000000001,7.0
64.16363636363637,122.0
64.16666666666667,31.0
64.17272727272727,57.0
64.17500000000001,46.0
64.18,103.0
64.18181818181819,92.0
64.18333333333334,19.0
64.19000000000001,10.0
64.19090909090909,73.0
64.19166666666666,111.0
64.19999999999999,8.0
64.2,111.0
64.20833333333333,2.0
64.2090909090909,30.0
64.20909090909092,4.0
64.21666666666667,50.0
64.21818181818182,47.0
64.22,1.0
64.22222222222223,3.0
64.22500000000001,0.0
64.22727272727273,127.0
64.23,1.0
64.23636363636363,185.0
64.23636363636365,2.0
64.24000000000001,10.0
64.24166666666666,7.0
64.24545454545455,161.0
64.25,36.0
64.25454545454545,63.0
64.25833333333333,10.0
64.25833333333334,25.0
64.26,15.0
64.26363636363637,82.0
64.26666666666667,105.0
64.27,1.0
64.27272727272727,16.0
64.27499999999999,25.0
64.275,202.0
64.28181818181818,50.0
64.28333333333333,73.0
64.2909090909091,83.0
64.29166666666667,44.0
64.3,55.0
64.30833333333334,1.0
64.30909090909091,138.0
64.31,3.0
64.31666666666666,51.0
64.31818181818181,63.0
64.32,6.0
64.32499999999999,65.0
64.32727272727273,29.0
64.33,29.0
64.33636363636363,172.0
64.33636363636364,6.0
64.34,76.0
64.34166666666667,85.0
64.34444444444443,7.0
64.34545454545454,366.0
64.35454545454546,59.0
64.35833333333333,12.0
64.36,8.0
64.36363636363636,237.0
64.36666666666666,1.0
64.37,2.0
64.37272727272727,15.0
64.38,22.0
64.38181818181818,221.0
64.39,16.0
64.39090909090909,98.0
64.39166666666667,4.0
64.39999999999999,73.0
64.4,177.0
64.40833333333333,29.0
64.4090909090909,913.0
64.41,3.0
64.41666666666667,49.0
64.41818181818181,1.0
64.41818181818182,5.0
64.42,25.0
64.425,3.0
64.42500000000001,3.0
64.42727272727272,335.0
64.42999999999999,48.0
64.43333333333334,5.0
64.43636363636364,60.0
64.44,37.0
64.44166666666666,1164.0
64.44444444444444,1.0
64.44545454545454,22.0
64.44999999999999,202.0
64.45454545454545,58.0
64.45833333333333,75.0
64.46363636363635,89.0
64.46363636363637,10.0
64.46666666666667,0.0
64.47,8.0
64.47272727272727,38.0
64.475,1.0
64.48,45.0
64.48181818181818,146.0
64.48333333333333,14.0
64.49090909090908,134.0
64.4909090909091,1.0
64.49166666666666,69.0
64.5,343.0
64.5090909090909,12.0
64.50909090909092,14.0
64.51,20.0
64.51111111111112,6.0
64.51818181818182,178.0
64.52,27.0
64.52499999999999,19.0
64.525,67.0
64.52727272727273,82.0
64.52999999999999,1.0
64.53,10.0
64.53333333333333,2.0
64.53636363636363,51.0
64.53636363636365,4.0
64.53999999999999,19.0
64.54,0.0
64.54166666666667,77.0
64.54444444444444,6.0
64.54444444444445,7.0
64.54545454545455,112.0
64.55,19.0
64.55000000000001,10.0
64.55454545454545,1.0
64.55454545454546,365.0
64.55833333333334,50.0
64.56,69.0
64.56363636363636,810.0
64.56666666666666,156.0
64.57,16.0
64.57272727272728,11.0
64.57499999999999,32.0
64.58181818181818,14.0
64.58181818181819,0.0
64.58333333333333,263.0
64.58888888888889,1.0
64.59,1.0
64.5909090909091,9.0
64.59166666666667,2.0
64.6,248.0
64.60000000000001,95.0
64.60909090909091,26.0
64.61666666666666,2.0
64.61666666666667,0.0
64.61818181818182,82.0
64.62,1.0
64.625,239.0
64.62727272727273,84.0
64.63,308.0
64.63636363636364,198.0
64.64,2.0
64.64166666666667,10.0
64.64545454545454,783.0
64.64545454545456,48.0
64.64999999999999,1.0
64.65,19.0
64.65454545454546,95.0
64.65833333333333,259.0
64.66,16.0
64.66363636363636,13.0
64.66363636363637,43.0
64.66666666666667,856.0
64.67272727272727,92.0
64.67500000000001,12.0
64.67777777777778,4.0
64.68,42.0
64.68181818181819,51.0
64.68333333333334,79.0
64.6875,8.0
64.69,2.0
64.69090909090909,148.0
64.69166666666666,34.0
64.69999999999999,4.0
64.7,175.0
64.70833333333333,3.0
64.7090909090909,22.0
64.71000000000001,12.0
64.71666666666667,77.0
64.71818181818182,119.0
64.72,25.0
64.72222222222223,16.0
64.725,66.0
64.72727272727273,65.0
64.73,33.0
64.73333333333333,20.0
64.73636363636363,676.0
64.74166666666666,1.0
64.74545454545455,10.0
64.75,39.0
64.75454545454545,62.0
64.75833333333334,11.0
64.76363636363637,21.0
64.76666666666667,81.0
64.77,11.0
64.77272727272727,61.0
64.77499999999999,1.0
64.78,7.0
64.78181818181818,21.0
64.78333333333333,13.0
64.78888888888889,5.0
64.78999999999999,68.0
64.79,21.0
64.7909090909091,16.0
64.79166666666667,31.0
64.8,67.0
64.80000000000001,12.0
64.80833333333334,2.0
64.80909090909091,154.0
64.81,1.0
64.81111111111112,3.0
64.8125,4.0
64.81666666666666,15.0
64.81818181818181,5350.0
64.82,6.0
64.82499999999999,14.0
64.825,28.0
64.82727272727273,671.0
64.83333333333333,105.0
64.83636363636363,114.0
64.83636363636364,143.0
64.84,760.0
64.84166666666667,7.0
64.84444444444445,17.0
64.84545454545454,41.0
64.85,369.0
64.85454545454544,92.0
64.85454545454546,4.0
64.85833333333333,27.0
64.86,1.0
64.86363636363636,101.0
64.86666666666666,44.0
64.87,155.0
64.87272727272727,79.0
64.875,62.0
64.87777777777778,5.0
64.88,30.0
64.88181818181818,57.0
64.89,29.0
64.89090909090909,124.0
64.89166666666667,11.0
64.89999999999999,179.0
64.9,53.0
64.90833333333333,157.0
64.9090909090909,128.0
64.91,5.0
64.91666666666667,16.0
64.91818181818182,189.0
64.92,36.0
64.92500000000001,1.0
64.92727272727272,58.0
64.93,3.0
64.93333333333332,2.0
64.93333333333334,40.0
64.93636363636364,595.0
64.94,1.0
64.94166666666666,17.0
64.94545454545454,43.0
64.94545454545455,80.0
64.94999999999999,3.0
64.95,42.0
64.95454545454545,70.0
64.95833333333333,1.0
64.96363636363635,31.0
64.96363636363637,95.0
64.96666666666667,5.0
64.97,0.0
64.97272727272727,27.0
64.975,14.0
64.98,10.0
64.98181818181818,58.0
64.98333333333333,3.0
64.98571428571428,35.0
64.99,1.0
64.99090909090908,99.0
64.9909090909091,12.0
64.99166666666666,19.0
65.0,226.0
65.00833333333334,34.0
65.0090909090909,0.0
65.00909090909092,5.0
65.01111111111112,3.0
65.01666666666667,350.0
65.01818181818182,25.0
65.02,88.0
65.02222222222223,0.0
65.02727272727273,27.0
65.03,7.0
65.03333333333333,24.0
65.03636363636363,147.0
65.03636363636365,1.0
65.03999999999999,6.0
65.04,3.0
65.04166666666667,19.0
65.04545454545455,82.0
65.05,26.0
65.05454545454545,6.0
65.05454545454546,50.0
65.05833333333334,1.0
65.06363636363636,79.0
65.07,102.0
65.07272727272728,60.0
65.07499999999999,121.0
65.075,4.0
65.08,14.0
65.08181818181818,102.0
65.08333333333333,3.0
65.09,0.0
65.0909090909091,133.0
65.09166666666667,56.0
65.1,26.0
65.10000000000001,2.0
65.10833333333333,1.0
65.10909090909091,42.0
65.11,7.0
65.11666666666666,5.0
65.11666666666667,272.0
65.11818181818182,351.0
65.12,182.0
65.125,7.0
65.12727272727273,109.0
65.13333333333333,0.0
65.13333333333334,147.0
65.13636363636364,83.0
65.14,1.0
65.14166666666667,2.0
65.14545454545454,4.0
65.14545454545456,54.0
65.15,4.0
65.15454545454546,42.0
65.15833333333333,28.0
65.16,27.0
65.16363636363637,79.0
65.16666666666667,441.0
65.17,1.0
65.17272727272727,71.0
65.175,200.0
65.17500000000001,7.0
65.17777777777778,10.0
65.17999999999999,2.0
65.18,14.0
65.18181818181819,19.0
65.18333333333332,66.0
65.18333333333334,85.0
65.19,4.0
65.19090909090909,417.0
65.2,60.0
65.20833333333333,11.0
65.2090909090909,345.0
65.21,3.0
65.21111111111111,7.0
65.21666666666667,1.0
65.21818181818182,48.0
65.22,0.0
65.225,14.0
65.22727272727273,37.0
65.23,3.0
65.23333333333333,6.0
65.23636363636363,342.0
65.23636363636365,231.0
65.24,5.0
65.24000000000001,0.0
65.24166666666666,9.0
65.24166666666667,3.0
65.24444444444444,2.0
65.24545454545455,361.0
65.25,143.0
65.25454545454545,38.0
65.25833333333333,2.0
65.25833333333334,37.0
65.25999999999999,2.0
65.26,3.0
65.26363636363637,121.0
65.26666666666667,119.0
65.27,38.0
65.27272727272727,38.0
